transcriptionid	videoid	Domain	termname	videoname	deptname	deptacronym	CourseNumber	CourseName	SectionName
0494e255-5ebc-4868-8f8f-2d84d1321fb1	3ff98a8b-32c2-43d0-a309-60461185bd3a	illinois.edu	Fall 2019	CS 450-BL1 November 18, 2019	Computer Science	CS	450	Numerical Analysis	BL1
049cfa97-635a-45bf-8330-6e79c27d6a9b	44c5550a-8d73-4a1f-9f3e-4d4f2865afc4	illinois.edu	Fall 2019	CS 361-AL1 October 22, 2019	Computer Science	CS	361	Prob & Stat for Computer Sci	AL1
049ee067-d620-4457-b208-2ea0da48eee8	80efb58c-206e-4232-8006-3debd83256c8	illinois.edu	Spring 2021	Ch11   Modeling Predictor Interactions	Statistics	STAT	420	Calculus-based coverage of linear modeling	3&4
04b3f723-f8a5-409c-8048-c5a28898ca24	6a78b122-9d08-4f09-8b19-06a86ec042f3	illinois.edu	Fall 2020	Linear Least Squares - 5: Example October 31, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
04bcf64f-d1f8-45d0-bbb9-c493ae61547f	d9f66c7e-6d56-4cc7-9e13-169a5f3f47d3	illinois.edu	Spring 2021	STAT 430 - FDL, Spring 2021: Python Language Overview	Statistics	STAT	430	Fundamentals of Deep Learning	JJB
04dbe73f-67d8-430a-af12-a8fb08e83900	2befb920-fc7e-4944-aea4-c4c33af09d14	illinois.edu	Spring 2021	Ch16 - Stepwise Selection in R	Statistics	STAT	420	Calculus-based coverage of linear modeling	3&4
05082f6d-161f-4bbc-9f02-5f9b9ec73797	ae62d7a0-c582-4d4d-8cb2-249472f74cbf	illinois.edu	Spring 2021	Instruction Decoding September 19, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
05082f6d-161f-4bbc-9f02-5f9b9ec73797	ae62d7a0-c582-4d4d-8cb2-249472f74cbf	illinois.edu	Spring 2021	Instruction Decoding September 19, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
0509e3b5-4e3e-4a05-80e7-a7217cfda6c8	d3733372-ddfc-4740-b1c5-5aaea82f67d5	illinois.edu	Spring 2020	CS 357-M February 11, 2020	Computer Science	CS	357	Numerical Methods	M
052c8b4f-3653-4e08-ad47-a7714e740f5b	9a1f1797-28b5-4fca-ba02-75a11d880fdd	illinois.edu	Spring 2020	ECE 408-CL 03/26/2020 March 25, 2020	Electrical and Computer Engineering	ECE	408	Applied Parallel Programming	AL
052c8b4f-3653-4e08-ad47-a7714e740f5b	9a1f1797-28b5-4fca-ba02-75a11d880fdd	illinois.edu	Spring 2020	ECE 408-CL 03/26/2020 March 25, 2020	Computer Science	CS	483	Applied Parallel Programming	AL
0539402a-49ef-4bf1-8fce-d9ba40340854	1c6487cf-37d5-454d-b0a0-86bc3d936a7f	illinois.edu	Spring 2021	quiz2 review October 28, 2020	Computer Science	CS	101	Introduction to Computing for Engineers and Scientists	AL1
05517edb-0846-4d61-9be7-c7696239ec1b	cb77d9ce-e779-457d-858e-64264821b52a	gvsu.edu	Spring  2021	TCP Flow Control	School of Computing and Information Systems	CIS	457	Data Communications	ALL
056e04b9-e004-4e05-af4b-dee1b2888806	7fa364f4-e792-4045-b802-ae7a82239f79	illinois.edu	Fall 2021	CS241-Lec10-Q06	Computer Science	CS	241	System Programming	AL1
0572d865-6965-44c8-8533-e93fa85bd7e4	6094c736-31de-46ab-856a-34bd4b99f5bc	illinois.edu	Fall 2021	STAT 385 /// Welcome	Statistics	STAT	385	Statistical Programming Methods	S1, S2
05834c85-4aec-4d47-92f8-c539bbaab5d8	58ea9d01-1504-4033-be26-ae2c9976da13	illinois.edu	Spring 2021	Lecture 14 	 Industrial Engineering,	IE	300	Analysis of Data	ALL
058f49e2-357e-4335-b7bd-92bbe7302fa7	0fa8f005-b48f-4bc6-8113-b89620130259	illinois.edu	Spring 2021	lesson14 numerics/vector August 11, 2020	Computer Science	CS	101	Introduction to Computing for Engineers and Scientists	AL1
05aa2c37-ab8f-49ab-a4b9-736696ca85e5	0333eef0-f104-4dec-851d-1b4f75928c3e	illinois.edu	Fall 2020	Lecture 1 - Section M August 25, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
05d31f3c-f525-40c0-8d00-c5e809f66944	1034eb92-ed3a-4b26-8dca-f76b15132203	illinois.edu	Spring 2021	ADV582 (WEEK 2): The research process part 1 	Advertising	ADV	582	Qualitative Research in Advertising 	A
05d31f3c-f525-40c0-8d00-c5e809f66944	1034eb92-ed3a-4b26-8dca-f76b15132203	illinois.edu	Fall 2020	ADV482 (WEEK 2): The research process part 1 August 29, 2020	Advertising	ADV	482	Qualitative Methods in Advertising	ALL
05ef436a-c7fd-4153-9fce-fe8c2e2663e8	a0c733ab-9286-4426-a1a0-1983b838a31a	illinois.edu	Fall 2020	ASWR, Ch09: Significance of Regression for Nested Models	Statistics	STAT	420	Methods of Applied Statistics	ALL
05f0b92a-7e26-411e-873a-c5ebde550e6a	de30826f-ca8d-4c33-9e2e-50974d3ca2f8	gvsu.edu	Spring  2021	Multiple Access (Taking Turns)	School of Computing and Information Systems	CIS	457	Data Communications	ALL
05f81046-b75f-4c54-a7f1-76c2221f4f60	4d672c5d-2264-4f5f-8319-5f8552e01de0	illinois.edu	Spring 2019	CS 374-AL1 April 03, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
05ff08e9-d88e-4b51-ac32-ee23f6a578a6	2b1ed985-5ab1-438a-b3ff-811e3ed45f25	illinois.edu	Fall 2020	ADV393 Week 6: Vulnerable Audiences September 25, 2020	Advertising	ADV	393	Advertising and Society	ALL
06108e6a-09ba-4745-b025-de4ec95cfceb	f2272f03-9c11-4747-b1ed-bc5d9e9e4cf6	illinois.edu	Fall 2021	Control Flow	Statistics	STAT	430	Python in Data Science Programming	ALL
0622b489-8375-4d15-892c-fd600133b52a	11dbd1ab-17d6-43be-97f0-ee936eca6a91	illinois.edu	Fall 2020	CS/ECE 374 fa20 Disc ADK: 3-4 December 04, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
063aaedd-00f3-41dd-b68e-3db90cf15391	5284af2b-bae0-4ed2-9661-96616f7311aa	illinois.edu	Fall 2020	3.1.3 Extending the DFA transition function to strings	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
064cd1fd-463f-421f-a7c0-94fc29cbe53d	f81fb240-a828-48b5-b131-4b54cacdae6a	illinois.edu	Spring 2019	CS 125 Fall 2018: Wed 10.3.2018. Inheritance	Computer Science	CS	125	Intro to Computer Science	AL1
064fa37a-7e77-46b3-9c5b-7e95843a6192	7f75e037-20c6-40e5-9916-7d341a401ca0	illinois.edu	Fall 2020	ASWR, Ch09: Interval Estimation for MLR	Statistics	STAT	420	Methods of Applied Statistics	ALL
065bf117-fe5c-42e8-969b-f871f19213e4	804ab254-daa7-4d06-9dc9-12a5288852dd	illinois.edu	Spring 2019	CS 450-B3 February 22, 2019	Computer Science	CS	450	Numerical Analysis	B3
067f1357-44bb-497e-a061-d50f5189df82	4359f7e1-35bb-48c8-8060-dc999b8f494b	illinois.edu	Fall 2020	UIUC CS 374 FA 20 - 7.1. Fullfy introduction to context-free grammar	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
0686bc48-39fc-4806-a0e0-1d6507a31616	82680292-974f-4ed0-978b-af9b84cfb470	illinois.edu	Fall 2019	CS 446-D4 September 30, 2019	Computer Science	CS	446	Machine Learning	D4
068a10c6-93a8-4b21-9697-12ca2541c4f5	8efa069d-b3b8-488b-a147-19ff47962a61	illinois.edu	Fall 2019	CS 233-AL1 November 13, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
068de9f9-f0f5-4140-8da8-7ba0ac3aa5c3	68fa98ee-c94b-4af6-a2cb-2bfa446f281d	illinois.edu	Fall 2021	CS241-Lec15-Q02	Computer Science	CS	241	System Programming	AL1
06a7e519-11bc-493e-9e1b-f52bd0ae1a0d	dd83a917-aac5-4457-a885-6f647e3af6ba	illinois.edu	Spring 2021	CS 225 Lecture 2021-04-26 April 26, 2021	Computer Science	CS	225	Data Structures	AL1
06aa9f89-5f8b-4c72-8dc8-bf1c64574759	7f829213-a961-4a7f-b611-6e4bc52e09a8	illinois.edu	Fall 2020	Lecture 09 Part 1: What is POS tagging? September 23, 2020	Computer Science	CS	447	Natural Language Processing	ALL
06b8c067-53d5-497a-8965-d67158fd8120	df2d0a8a-1391-4e1a-88e2-178323ad38a5	gvsu.edu	Spring  2021	Link State	School of Computing and Information Systems	CIS	457	Data Communications	ALL
06ebdef8-a33e-4750-b89b-9837c6b0ba89	829d3d17-6189-42d2-b601-71aee5710e78	illinois.edu	Fall 2020	video_21_base_plot.mp4	Statistics	STAT	430	Data Science Programming Methods	DSPM
06f5b8a9-36b1-48e4-b647-9710bf923b89	3b060746-98b0-445c-a0ae-978b05f95379	illinois.edu	Fall 2019	CS 446-D4 August 28, 2019	Computer Science	CS	446	Machine Learning	D4
06f72911-1822-4a76-a0f3-857d6a5f1e9d	b1112494-97a4-49b1-8492-038884839721	illinois.edu	Fall 2019	CS 233-AL1 September 20, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
06fc3703-9605-471e-a150-d0002ce37686	c75939d9-56c5-4e69-b029-414f283f2497	illinois.edu	Spring 2021	Multiplier Datapath January 30, 2019	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
06fc3703-9605-471e-a150-d0002ce37686	c75939d9-56c5-4e69-b029-414f283f2497	illinois.edu	Spring 2021	Multiplier Datapath January 30, 2019	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
070e03b9-8643-409f-9606-bcb1c9bb850d	7f478836-3e57-4be0-8ec8-e3468080d484	illinois.edu	Fall 2020	video_28_docker_intro.mp4	Statistics	STAT	430	Data Science Programming Methods	DSPM
0725f620-b73b-48e3-a80b-4634abe0cd60	5b3892b7-0765-4d50-84c4-a4526358da44	illinois.edu	Spring 2021	Set If Less Than (slt and slti) August 10, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
0725f620-b73b-48e3-a80b-4634abe0cd60	5b3892b7-0765-4d50-84c4-a4526358da44	illinois.edu	Spring 2021	Set If Less Than (slt and slti) August 10, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
0731fc18-3cb6-4ce0-9606-825d72958a7a	f4ac96b9-db1b-41c0-99eb-be4f9ae3c2c1	illinois.edu	Fall 2020	2020-11-16 CS 591 PHD Algorithms and Theory.mp4	Computer Science	CS	591	PHD Orientation Seminar	PHD
0748f894-2d18-443b-ba56-4fbb4d37cc6b	b6e0ab87-0f89-4a2a-acad-e44b0142501c	illinois.edu	Fall 2019	CS 173-BLR October 07, 2019	Computer Science	CS	173	Discrete Structures	AL1/2
074a1ebc-17e3-4446-95cc-bad10e7e06e0	71652c92-5559-41fa-86e5-9f346d034521	illinois.edu	Spring 2020	02-26	Computer Science	CS	473	Algorithms	All
075253f6-99f1-46b3-9f85-22f0912b0e39	c3b4b909-aaf2-4a88-956b-3cc2375bfb82	illinois.edu	Spring 2021	Lecture 12 - Sketching Data Structures	Computer Science	CS	296	Honors Data Structures	25
07577aec-af16-4a29-828e-9adeea72a8c4	d2f8acef-eab0-4e81-8440-fc9052460b3a	illinois.edu	Spring 2020	BumpMapping	Computer Science	CS	418	Interactive Computer Graphics	AL1
07603b75-7d3c-4e17-b40b-42fe496b437f	97548f7a-6294-45c2-a7e3-4658ca3b8bbe	illinois.edu	Spring 2021	Lecture 10 	 Industrial Engineering,	IE	300	Analysis of Data	ALL
07627c07-6aad-4a6b-9524-11109cdece1a	32d46a02-645b-40bf-8fce-7c5bb2244bd5	illinois.edu	Fall 2020	CS361 9/21 1PM Discussion September 21, 2020	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
07661644-4ed6-41ee-91e5-08d5902fe1db	4215088e-1dab-4ad2-8ff9-1b662646c0a4	illinois.edu	Fall 2020	video_13_data_types.mp4	Statistics	STAT	430	Data Science Programming Methods	DSPM
076927c1-0c47-490a-9a62-ba234ff064e5	8954fcbb-7eba-4072-a7ad-b1656ccbf71a	gvsu.edu	Spring  2021	lec53: c-enums-unions	School of Computing and Information Systems	CIS	241	System-level Programming and Utilities	ALL
076b1053-35bb-4fcd-b269-a31dd7b4d37c	5ea769ac-196d-48ef-bc60-a6b12a06ff62	illinois.edu	Fall 2019	CS 233-AL1 October 07, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
076cd4c7-050b-4229-88ff-fa62d3c04588	8be066d0-3f1e-4013-99d4-423b9e115d90	illinois.edu	Fall 2020	week16_video.mp4	Statistics	STAT	430	Data Science Programming Methods	DSPM
076f567c-0997-4028-a013-f5d06bcfd972	9a391d77-ec33-4c14-8d94-5c1eb359bf43	illinois.edu	Fall 2020	Rounding - Part 2 September 09, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
079e15d0-be66-4f0c-a3b4-bb9079ea8eea	425d2bec-4f97-457f-954c-1d757fe7a28c	illinois.edu	Fall 2021	CS241-Lec15-Q03	Computer Science	CS	241	System Programming	AL1
07a76081-876a-4b2b-83ba-5339966e1b1c	1a15ecad-a0c3-4c3e-8377-f61da2a0b74b	illinois.edu	Spring 2020	this_is_video_2	Demonstration	Example	400	Example use of ClassTranscribe	AL1
07a77c58-faa9-49f6-8c66-2d166e2e97b7	dcba10b2-6b91-4e16-b9a4-a8db416212f5	illinois.edu	Fall 2020	Module 2 Overview August 17, 2020	Publishing	PUB	000	Publishing	FIN500
07a77c58-faa9-49f6-8c66-2d166e2e97b7	dcba10b2-6b91-4e16-b9a4-a8db416212f5	illinois.edu	Fall 2020	Module 2 Overview August 17, 2020	Publishing	PUB	000	Publishing	FIN500
07abc492-3dbb-4c9f-a5d8-f6b3f8b4ef50	6f251cc5-b654-4cde-967d-fa84b833ce3d	illinois.edu	Spring 2021	418-Hidden-WebGL	Computer Science	CS	418	Interactive Computer Graphics	AL1
07b9936d-0b82-455b-a45e-072b7c42a079	d31a833f-d026-4db4-84b6-5e9f5b987b4f	illinois.edu	Spring 2020	ECE 408-CL March 05, 2020	Computer Science	CS	483	Applied Parallel Programming	AL
07b9936d-0b82-455b-a45e-072b7c42a079	d31a833f-d026-4db4-84b6-5e9f5b987b4f	illinois.edu	Spring 2020	ECE 408-CL March 05, 2020	Electrical and Computer Engineering	ECE	408	Applied Parallel Programming	AL
07bfeb49-e63b-437d-9425-14667c702d03	8f05ab07-ac83-408a-877f-9977bc29bd85	illinois.edu	Spring 2021	418-Hidden	Computer Science	CS	418	Interactive Computer Graphics	AL1
07c4ef86-aba8-47af-a8ab-b3bbe8228274	441f3ce8-c7e9-4384-ac49-d4c60d5405c8	illinois.edu	Spring 2020	CS 438-R3 January 21, 2020	Electrical and Computer Engineering	ECE	438	Communication Networks	R3/R4
07c4ef86-aba8-47af-a8ab-b3bbe8228274	441f3ce8-c7e9-4384-ac49-d4c60d5405c8	illinois.edu	Spring 2020	CS 438-R3 January 21, 2020	Computer Science	CS	438	Communication Networks	R3/R4
07d3a949-b8b3-46e4-8cf4-eaed425dafe6	34e54173-2b47-46af-9ed8-96f15389c1eb	illinois.edu	Fall 2019	CS 233-AL1 August 26, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
07d3a949-b8b3-46e4-8cf4-eaed425dafe6	34e54173-2b47-46af-9ed8-96f15389c1eb	illinois.edu	Fall 2019	Untitled August 26, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
07e2d197-0f80-4d53-a222-ead1771d7065	8f0da36f-fb5e-46ca-b1c3-25531097a95c	illinois.edu	Spring 2021	ATT26b Nested loops April 03, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
07e2d197-0f80-4d53-a222-ead1771d7065	8f0da36f-fb5e-46ca-b1c3-25531097a95c	illinois.edu	Spring 2021	ATT26b Nested loops April 03, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
07e2d197-0f80-4d53-a222-ead1771d7065	8f0da36f-fb5e-46ca-b1c3-25531097a95c	illinois.edu	Spring 2021	ATT26b Nested loops April 03, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
07e722fa-e733-4346-a225-178b2d8f79a9	d1e724b1-582b-4bbd-a080-07d1f7d30dcd	illinois.edu	Fall 2020	ASWR, Ch14: Response Transformations	Statistics	STAT	420	Methods of Applied Statistics	ALL
07e9c3c1-9be7-4b7e-8cc3-b683a5b59e23	30275af1-a807-469c-b232-2e4c1bf3e6f8	illinois.edu	Spring 2021	STAT 510 /// Conditional Expectation	Statistics	STAT	510	Mathematical Statistics I	A1
07e9c3c1-9be7-4b7e-8cc3-b683a5b59e23	30275af1-a807-469c-b232-2e4c1bf3e6f8	illinois.edu	Spring 2021	STAT 510 /// Conditional Expectation	Statistics	STAT	107	Mathematical Statistics I	A1
07eedcf8-d652-4425-81c3-be20795e3c07	dee74710-7d4f-4290-be0c-2dd0752c9c0a	illinois.edu	Spring 2021	Example: Live coding FSM Verilog (Adder) September 03, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
0803473d-97bd-41b6-92fa-862f9379ad54	9ec1dd3d-86e3-4d92-a672-721c90803c38	illinois.edu	Summer 2020	CS 173 SU20 AL1 Lecture 03b: Number Theory: Prime Numbers June 08, 2020	Computer Science	CS	173	Discrete Structures	AL1
08050cf3-2fdb-46d5-a1dc-a8eacb749512	49575a7b-c958-43bf-ae34-e06f7d0a6aa2	illinois.edu	Fall 2020	CS/ECE 374 AL1/BL1 - Lecture 22 - Minimum Spanning Trees November 12, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
0808891d-374b-4ed1-ad14-a1e7bf8c1869	f3857049-322c-4434-98a2-2ea04bdd35cd	illinois.edu	Spring 2020	BIOE360 Chap 14 part 1 March 30, 2020	Computer Science	CS	000	BIOE360	TY1
0808891d-374b-4ed1-ad14-a1e7bf8c1869	f3857049-322c-4434-98a2-2ea04bdd35cd	illinois.edu	Spring 2020	BIOE360 Chap 14 part 1 March 30, 2020	Computer Science	CS	425	Test Course	AB
0808891d-374b-4ed1-ad14-a1e7bf8c1869	f3857049-322c-4434-98a2-2ea04bdd35cd	illinois.edu	Spring 2020	BIOE360 Chap 14 part 1 March 30, 2020	Computer Science	CS	000	Test Course	AB
0808891d-374b-4ed1-ad14-a1e7bf8c1869	f3857049-322c-4434-98a2-2ea04bdd35cd	illinois.edu	Spring 2020	BIOE360 Chap 14 part 1 March 30, 2020	Electrical and Computer Engineering	ECE	428	Test Course	AB
0808891d-374b-4ed1-ad14-a1e7bf8c1869	f3857049-322c-4434-98a2-2ea04bdd35cd	illinois.edu	Spring 2020	BIOE360 Chap 14 part 1 March 30, 2020	Bioengineering	BIOE	202	Cell and Tissue Engineering Lab	AL1
0808891d-374b-4ed1-ad14-a1e7bf8c1869	f3857049-322c-4434-98a2-2ea04bdd35cd	illinois.edu	Spring 2020	BIOE360 Chap 14 part 1 March 30, 2020	Bioengineering	BIOE	360	Transport and Flow in Bioengineering	LEC
0815c438-0364-4654-8891-4401d3bf4711	23a42d58-1549-4518-bfa5-c368bf440016	illinois.edu	Fall 2020	Power Iteration - Errors October 01, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
081cd6f1-10b5-47c1-b872-53a5a52adecc	5a503834-674c-40dd-81dc-f1acd1f887ec	illinois.edu	Fall 2021	Live-MP 1 Questions	Computer Science	CS	498	Game Development	GD1
0823119d-550a-4b88-8f31-bdc703d5b2fc	1c8068c9-2a2b-4db3-86db-16465cebf5f5	illinois.edu	Fall 2019	CS 357-N October 29, 2019	Computer Science	CS	357	Numerical Methods	M
082cc532-cad9-430a-b560-5978c7889ffd	42eafffc-97ce-489f-b3d6-fd670386514f	illinois.edu	Fall 2020	Lecture 12 Part 2: Transformers October 02, 2020	Computer Science	CS	447	Natural Language Processing	ALL
084ced83-e9fe-4139-9d64-86f4824864cf	108390da-601d-47c2-a2fe-1e440bc78526	illinois.edu	Fall 2021	CS241-Lec06-Q08	Computer Science	CS	241	System Programming	AL1
084dee50-87b6-4cc5-8790-b1e81921d47a	c1af0ea5-b2fe-4545-85b6-bb6359c29f41	illinois.edu	Summer 2021	Maximum Likelihood Estimation, Method of Moments - Part 1	Statistics	STAT	400	Statistics and Probability I	ALL
0863c4ed-18aa-45dc-9c4f-0a70f01ae361	cee59cec-d9aa-483e-88fd-8cd826cf58c5	illinois.edu	Fall 2021	video04-week-two.mp4	Statistics	STAT	447	Data Science Programming Methods	DSPM
086a16fd-e425-4a2a-9e26-ab3ddd5eac27	4a393f3f-3813-44c5-bf9c-16ce587b25a4	illinois.edu	Fall 2019	CS 173-BLR November 04, 2019	Computer Science	CS	173	Discrete Structures	AL1/2
086c4d85-7148-4ec4-b00e-f6b4a959f2cb	5e35ed24-660c-4836-afd8-6f6dc31b1064	illinois.edu	Spring 2019	CS 357-M January 17, 2019	Computer Science	CS	357	Numerical Methods	N
087c22ba-3c37-4e4d-b2dc-64e659e59186	2aee879d-b5c5-4684-888b-722a7260e765	illinois.edu	Spring 2019	CS 125 Fall 2018: Fri 10.5.2018. Polymorphism	Computer Science	CS	125	Intro to Computer Science	AL1
088c37d7-0356-47b7-9b7e-cde31f5cb4fc	a353960f-9f25-4388-9b44-f52bce32dc6e	illinois.edu	Fall 2020	CS/ECE 374 Fa20 Discussion Section ADC: 11am-12 noon November 18, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
0896ae51-8504-45b1-854d-8e17679e7798	08e16611-d26c-478c-8c7b-dc78f7099f4f	illinois.edu	Fall 2019	CS 361-AL1 September 10, 2019	Computer Science	CS	361	Prob & Stat for Computer Sci	AL1
08975271-1351-4f31-95d1-0bc4dfc943f6	3dab0c0d-dca3-45df-80f8-c232adf889fc	illinois.edu	Spring 2020	NextStateEx April 29, 2020	Computer Science	CS	477	Formal Software Development Methods	B3
08a28266-820e-4f7f-8326-7c8c3f53dc2b	10e8aa96-7ed8-4b96-9072-9bcf7083f8a3	illinois.edu	Fall 2021	CS241-Lec24-Q06	Computer Science	CS	241	System Programming	AL1
08ade50a-2cfd-4dea-9743-b5cf5cf7f6f0	3996dbde-1d9d-4ee9-b273-1429bcc98b15	illinois.edu	Fall 2020	video_31_compile_link_make.mp4	Statistics	STAT	430	Data Science Programming Methods	DSPM
08c3d898-4b50-427b-8755-30fd31fed937	80268e0b-7910-4497-b480-42edccb19e69	illinois.edu	Fall 2019	CS 450-BL1 October 30, 2019	Computer Science	CS	450	Numerical Analysis	BL1
08dabfdd-cadf-4cb1-bacb-150c82c4ed26	f6b282d5-5e13-4a3b-9bd4-cfd24520e01c	illinois.edu	Fall 2020	CS 446/ECE 449: Lecture 4 September 04, 2020	Computer Science	CS	446	Machine Learning	ALL
08e1a542-ff68-4fc2-806b-354299a80ce6	44d10ba1-659e-4077-954a-6120b5609ab6	illinois.edu	Spring 2021	CS 361 Discussion ADC April 28 April 28, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
08f85b91-c64f-4689-a098-9148193657a1	6f5ad9a8-5edf-44d5-9e40-2040a014bc5c	illinois.edu	Summer 2020	CS 225-AL1 September 09, 2019	Computer Science	CS	225	Data Structures	AL1/AL2
08fb1d87-db0b-43f5-8c53-9a262495c73a	44c5550a-8d73-4a1f-9f3e-4d4f2865afc4	illinois.edu	Fall 2019	CS 361-AL1 October 22, 2019	Computer Science	CS	361	Prob & Stat for Computer Sci	AL1
09017999-1a80-4a17-9827-f49e63cc493b	ec827551-22d7-4a77-b9ac-48f4fe5483e0	illinois.edu	Fall 2020	Floating point - normalized representation September 02, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
0940f6a0-c796-4bd1-af70-38d3391340d8	0fb04a37-16eb-4843-87e7-acb88a8a00e5	illinois.edu	Fall 2020	CS/ECE 374 Discussion BYB 09/11 10-11 September 11, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
094e1148-62ab-4634-b815-851e61712351	1849ce48-9407-47dd-95a8-d5350e474948	illinois.edu	Fall 2021	CS 241 (SP21) April 19, 2021	Computer Science	CS	241	System Programming	AL1
097c2725-47bb-47a0-9c28-617abb58068d	616d88cb-1a57-4b72-9fff-80e341c64bb9	illinois.edu	Spring 2019	CS 125 Fall 2018: Wed 12.12.2018. Fall 2018 By The Numbers	Computer Science	CS	125	Intro to Computer Science	AL1
099a8215-2b14-444b-8ac1-f15d6d97939a	1e4a2fe0-7e81-4eca-9f86-db77afe00b2e	illinois.edu	Fall 2020	2020-10-28 CS 439.mp4	Computer Science	CS	439	Wireless Networking	ALL
09a4a4dd-262d-4243-a8e3-829e40994390	fa227fff-f948-494b-839d-1d01c125d915	illinois.edu	Fall 2019	ReactJS Tutorial - 37 - Render Props (Part 2)	Computer Science	CS	000		ABC
09a64f72-3fa7-4dc9-8385-498e17d0bd8b	287cfe34-b9e3-4f88-a3da-00bb139853ff	illinois.edu	Spring 2020	Lecture 24 —  Smoothing Methods -- Part 1 | UIUC	Electrical and Computer Engineering	ECE	428	Test Course	AB
09a64f72-3fa7-4dc9-8385-498e17d0bd8b	287cfe34-b9e3-4f88-a3da-00bb139853ff	illinois.edu	Fall 2020	Lecture 24 —  Smoothing Methods -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
09a64f72-3fa7-4dc9-8385-498e17d0bd8b	287cfe34-b9e3-4f88-a3da-00bb139853ff	illinois.edu	Spring 2020	Lecture 24 —  Smoothing Methods -- Part 1 | UIUC	Computer Science	CS	425	Test Course	AB
09a64f72-3fa7-4dc9-8385-498e17d0bd8b	287cfe34-b9e3-4f88-a3da-00bb139853ff	illinois.edu	Spring 2020	Lecture 24 —  Smoothing Methods -- Part 1 | UIUC	Computer Science	CS	000	Test Course	AB
